Run ID,Distance,Time,Time Changed,Moving Time,Elevation Gain,Elevation Over Time,Start Latitude,Start Longitude,Polyline,Difficulty
2243510891,6.0397901256661095,2493,0:41:33,725,106.5,0.04271961492178099,33.78,-84.39,}}cmExebbOy]_DAmo@{AiG@k`BlUeOnl@wJt\gYc^~X}h@xHaKlEwKfJU`dAdBpvAb^n@RbA,2
2242089222,3.997094468305098,1779,0:29:39,464,66.3,0.0372681281618887,33.78,-84.39,k~cmE|ebbOg]iD@wa@cBaU?wTmM{H_AcJ_L{@mEaCCaGyBeGjEgCvHjKtC~@^wDwAaCz@gB|Q{CQlz@jB`c@{@hHhANm@bX~^`C,1
2238594735,10.010476318301121,4250,1:10:50,515,187.2,0.04404705882352941,33.78,-84.39,yzcmEhfbbOHcCdKiBf@kCfF{@zFhAvw@KNsz@qCyCnDaC|CgLJi\vHg@kA_LXsMg[yaAF{PkCoDeEYcLcJoHeQe@_JaEsFnCgKwCcIh@qCwAg@CgCpAQmAuC`AyAYmG_CmDe@_QTrPjCzDLnG}@hBvAxBqAV?xCzA^o@hCvCxJmC`J`BhEhBn@d@lJlHrQbKhHfFl@~BnDt@bRiNtB}[nWuk@`KmUhO|At{C|[j@OzIrACXyIW|B,0
2235677912,6.028419032848166,2517,0:41:57,283,106,0.04211362733412793,33.78,-84.39,w}cmEvebbO}]_DReb@{@iCZcKsAuCDsUsMoHMeGmAcB_RsDFgG}B_FbAoCmIoKwI{BwFfDoHaJmDNqDqIc`@|Wp_@kWfE|IhD]fGzHxH}BfIpB~HjKeAlB~BlFRhHzQpDp@pHjMbIvA`pAx^tB,2
2235247643,3.023157261592301,1325,0:22:05,155,51.8,0.03909433962264151,33.78,-84.39,q}cmEfebbO~NmFHeCzJe@jLbAxk@{@h@fIdPRtBvBzDeCqBeEdB~DiDxBaCgCwO@CsFuBmAue@dAmVsAeEb@YrCqIpAeCdD,1
2220130709,13.263975880855801,5196,1:26:36,0,217.6,0.04187836797536566,33.76,-84.39,aq`mEfgbbOnNuIvLeNvQ}ZiC{EaNuMweBqAeA}Il@mL`{@T^_Vvc@@kAme@|G[FwNsMw|@uIvBeOoHoXy`@eFaAaWPH`InEzOdBpPG`M_HpCcFB]{h@se@Ii]hJhApw@eN~BeEdEyEnh@hDfAtDpGbPmANvz@hb@fC_AxXqAVs@jNl@nLna@t@WvUmGdI{D`_@vBxAzDgHjRwQrQ_FfRqAtHgDxNmKyBcD,0
2220129487,1.6684437882764653,765,0:12:45,383,34.8,0.04549019607843137,33.77,-84.4,chcmEv_cbOZ}FuM{@MuEkD_HpDjK@zCdNn@m@zG|@uEzHiFfq@GfDeC,1
2218144172,3.9333417839815477,1603,0:26:43,101,78.4,0.04890829694323144,33.78,-84.39,}edmEdfabOPoA}AcAyQfCUwOoBkKlAjQiHvCe_@kAl^nAlTmClYr@lBkAb@{W~KRXjFhKvNYbB{I{AY`LhENo@|P{^IUqM}Cv@,1
2216832571,3.028252505368647,1302,0:21:42,181,57.7,0.044316436251920124,33.78,-84.39,q}cmExebbOrDcDpHgAhAoCbDMx~@KTfH`@yc@yIcIiFsAmbA_EkAzNkA^o@jPV|TdBxB,1
2215058374,4.890439831384713,2111,0:35:11,488,85.2,0.0403600189483657,33.78,-84.39,u|dmEfwabO{@kdA{M}HG{E{AqCkL}@kDuBAcGgCcFtAqBeIwKsIcCiGfDaIiJiDHsCoJlUuCr`@x@v\|GlBjxCh^nC,2
2207590966,4.080482482303348,1677,0:27:57,0,82.1,0.04895646988670244,33.78,-84.39,q}cmEzebbOqAeAg@hHgF|F}@l[jE~FnQ`@lCgEbC_T|CaI?oErD?LaR}HmB_L^{DhImDFYvHeFpFm@p\xD`FbQVbDgEfHqd@fDDPeRkOoBA|CeQvECtItAc@NgF,1
2205467603,5.191494174023701,2323,0:38:43,260,92,0.039603960396039604,33.78,-84.39,o}cmEhebbOmA}Ag[oAIw_AeB{LHcjAlR}Mxm@qJol@|HqTtORvcAOhSgAdCpAFXrUrAjDwA~BRpNdA`Ag@fJr^bD,2
2199513421,7.133838383838383,2968,0:49:28,316,114.3,0.03851078167115903,33.78,-84.39,q}cmEzebbOsA_B{Zk@oAinAsNqHCgGiAiBqPmCgAeDf@aC}BqGhG{Bx@uEbBi@pBRrDtGhPyBMmYhJyGdP{Gld@uGv]}XhNqAcNl@q[bWil@nKwUbOGfxA`BxXGjh@h^~B,2
2198255498,4.639530143959278,1798,0:29:58,374,68.1,0.037875417130144605,33.78,-84.39,c|dmEngabOgBi^K{`BnTkNdo@kMoo@`LsTfPQx`A~@fGZbr@v@zBa@fXr]`B\fA,1
2197018987,4.062649129086137,1672,0:27:52,0,82.4,0.049282296650717705,33.78,-84.39,k}cmEnebbOyAs@a@vHkFhH}@xY`EjFnQj@dCgDnCgWrCcFHsEfE]AaRaMoAuAjDkPxD]bIyFdHm@nY`AnBnCjClQ`@bDmFdAyNrDmKR}F`EER{QeHgC_Fr@a@fCkPpEGpIfA]TiF,1
2191727100,7.116067167740396,2860,0:47:40,406,115.1,0.040244755244755244,33.78,-84.39,c~cmEbebbOq]_CCmj@aBmMBaUcMmHyAcJyPoCy@wB`@aDoCcGpGkCbAsE|Ak@pBPxCpG|PcBAoY|GqF`PsHlh@mIr[qW|MeCwNfBe\nWum@dLwRdNdBzzCt^zB,2
2190538635,1.8763545891990772,813,0:13:33,75,26.5,0.032595325953259535,33.78,-84.39,_~cmErdbbOtNkEhAwC~|@A{}@]k@lCkIjByAhD,1
2180800631,3.9186774238447466,1520,0:25:20,370,64.6,0.042499999999999996,33.78,-84.39,y}cmEpdbbOa^gBVep@aBqGEaU_MiHMeGkAcBgKu@nA}JeHAcCeEhAoCoAqBhArBkAjBfC`FYvEjGhGo@~Wl@rHh[~FXlSv@VE|b@d]|@v@hA,1
2175861576,7.474909031257456,3045,0:50:45,409,139.1,0.04568144499178982,33.78,-84.39,i|cmEbebbOnSwJjWx@di@sAkAqI|CgK{@qKrBiF_CwCKgJhA}K|CoGYs[pIiAwAqKFgNuZgaARsPmCiDyDa@mK}GuCmG|CxFnUjOb@tRiNxAwPxOmJfFel@vKkT|NV`|AjArHs@vRb@``@n^nC,2
2168124574,5.233001769665155,2038,0:33:58,465,93.3,0.0457801766437684,33.78,-84.39,w}cmE`fbbOkAmBm[y@@io@aBkGGy_B~R_Oln@_Km@i@ok@rJyTjOdAb}Cf_@|@,2
2164930644,6.399999005806092,2602,0:43:22,302,99.8,0.03835511145272867,33.78,-84.39,w~cmEfebbOo@{Ao[i@e@aa@r@mNiAcGiHm@yHuEsGNwQfGeS`MlXgQ|H_Brj@tGvr@`Ds_A}Ff@ia@s@eEMev@GpdAfBla@Cxr@x]dB,2
2162574427,4.083900023860654,1620,0:27:00,58,85.2,0.052592592592592594,33.78,-84.39,m~cmEvfbbOeAgBWtIyE~DoAr\jDrFbRd@|CgEvBqTrCqGTeFzDGGmRuJsB_Jd@{DvImD?g@nIeFnFcAjX|AvF~UnBjBoClHge@dEMEiR_IkBeL\gD~HmDBc@pJvA?`@wG,1
2159355397,4.879317287043665,2019,0:33:39,234,82.6,0.04091134224863794,33.78,-84.39,q~cmEvebbOHcAc]iBVy[cAgJrAoFkCyGOk`BlRyMj`@qH{]rFcU`PWpfAxAtW\jz@h^rB,2
2157052873,12.972987751531058,5290,1:28:10,475,210.2,0.03973534971644612,33.78,-84.39,q}cmErebbOu]wAo@sz@{HOkIiH}ElCeAmBh@`A}HAsChEqc@xUaM`AiKfTuG~FoStA}QlEsa@gJsIfAwJcEeMeN{a@_Jih@?{Ys[mc@aRkJk]gSk`@kVcRqAoH~CfLbIpGhFf@`Wxd@zDnLjAbLpB~CnIjGhYtK~X|Yvi@Zj]vGtTbRjIjBdGw@jb@~Ize@wHhHiHhI_QjMoBzg@{XzQ{@~PlEx@fTv@L}@~GPxYj^lB,0
2156268895,4.044442953153583,1599,0:26:39,205,75.5,0.047217010631644775,33.78,-84.39,e}cmE~ebbOhC{CpGo@tBkDzDq@hQrAl`AOnN|P|E~PcLDMkL{@_Az@vN`Me@aFaP}G{JiFbB}OeAq@gGgCe@siAAeEjJwACF~A,1
2156273131,4.626357074683846,1908,0:31:48,308,72.9,0.038207547169811326,33.78,-84.39,a}cmE|ebbOs^}CJya@Y}OiAiDBeUiM_I_CqTuKoLf@iG~De@rCnGdFRhA`Bg@lRcC`F_A~]eRz@uQtJ`\uKdESzSvFLfw@v^pC,1
2143307396,7.004841724329913,2825,0:47:05,332,119.2,0.04219469026548673,33.78,-84.39,y`dmElebbO?iAy\iC\ad@bAsHi@cG_AOCsaBjRoMzn@kJrAqBun@pLoVxPd@b~AbKxBvr@bCVjKBcEvBk@eJkFgv@kCcAv]dAz@EhYj^rACtBJeA,2
2143306964,3.185770102600811,1279,0:21:19,0,54.2,0.04237685691946834,33.78,-84.4,w~cmEzzcbO`LOnCyCzBgWdCyELsEpEc@ImRmIcCgKv@_E`JgDGo@dJyExFeA|YnBfEfUhAtBsD~ByTtCmGT{E|D[GcQeFoCyMA{HdM,1
2138208350,10.052046051061799,4154,1:09:14,613,191.2,0.04602792489167068,33.78,-84.39,e}cmEbebbO`OoFFeBjCgAnaApA\_S{@sMlD}JaAyAa@mNjDiRa@qY`I]XoAi@iYa[_bAf@cPgDeEeEMqHiF_GmH{CaKg@gJaEqGxC}IiDgKr@cBmAGKwClAo@oAkCdAaBQgGaC}Ck@uOkK_CnKrCf@vNpBhDRdG{@fBvAzBwAh@LxCxAr@w@lBzCrJgC`JzDxFl@nJvCrJxDdGbJbHdFn@~BhDJrPlZn`A`@rZyHV?p[}CtOu@xaAab@cAkSlAoN{AeAbEsI`BeCzC,0
2135483504,7.001859142607174,2812,0:46:52,351,128.9,0.045839260312944524,33.78,-84.39,k~cmElebbOiAyAk[}@Tmm@eBeI?qU_MqHsAqIiReEB}FkCcFhA{CyHaKuIoBmGbDgI_KeCj@gE}I{[lTud@zUkHlAkFaD|HbDjGkAlx@id@dy@dw@bPbBpSpKr@rnAd^pA?fCJkA,2
2133374748,3.5085102998488824,1498,0:24:58,170,65.8,0.04392523364485981,33.78,-84.39,m}cmEpebbOpCsCnIcAzAiDpwAXjOzS~D~NgEDrEDaGiSoMePyxA}@eB`EsL`F,1
2131755649,5.8325628330549595,2313,0:38:33,399,93.3,0.040337224383916986,33.78,-84.39,s}cmExebbOi]{CK{p@kBcFNkUoMaIAaFiAoBmQoD}@sBZaEyBqD`D{DbBJlAuEfBo@nBb@xDvGlOgCZ{YhUuN|^}Fya@vG{SdOLztAfBfRGtp@`[pA@tIhAOf@cG,2
2127263179,3.6360778056152068,1513,0:25:13,209,63.9,0.042233972240581626,33.78,-84.39,e}cmEvebbOq^gDJip@gBiFJmUaMkHYeGyCwCaE\sHgCw@}B\wDoBuFhEoCdH`LnDhBnBxLk@tXn@`HbOhE~@hx@p\`@`@dA,1
2127263091,3.853619860017498,1558,0:25:58,3,82.3,0.052824133504492936,33.78,-84.39,y}cmEnebbO{Ao@SvHuF|Gm@pYvDzF|Qb@bC_DpBmTjDuHL}EvDUDyQeJeCaKl@}DhJwCCU~HmFhF{@`XtA|F`C`BhRFbBoCtGkd@rE}@OwQ}M}Ag@pDmIpAyCjD,1
2122808344,8.005870715024258,3251,0:54:11,587,147.7,0.04543217471547216,33.78,-84.39,{}cmEbebbO|CeC~IqAb@}ChAMleAf@yAoHlAyGqA{MlAiE`GwEyFiBJySxCcKGi[~HI}@aMXiMe[ubAXsOaCqD}Eg@gIaGqFoGgD}MEyExAEeBrCfDhOtEfHrTbM`AjSoOfC{RvQaL~Fuf@`HcUtO|AtyCl^xC,2
2118003908,4.036924361727511,1692,0:28:12,220,62.5,0.03693853427895981,33.78,-84.39,w}cmEdebbOq]{BiAimAkOkJqAm\oAgB~@eBvGlAm@tS}AjDlBqCv@{RaAqBgGMs@bCzAjB`BbZzHfH|Db@n@`pAt^`C,1
2114585353,2.457212379702537,1048,0:17:28,0,40.8,0.03893129770992366,33.77,-84.39,i}bmEvhbbOq@sMkGgAoL`@kErIcDDMfHiEhEcA~H[zSxDdFvSKtDsXfD{HCyDvEoAKePaAkA{K]aAzDgH|@gDbD,1
2112121808,8.036069354966992,3370,0:56:10,452,159.6,0.047359050445103856,33.78,-84.39,{}cmE`ebbOnNsEv@uCzyAb@`JlLrEpPyHItHXaAcJaHoK`OyHv@kDbEmCc@cIeJmFsDn@eCyA|@UyHvDsBgCwFl@_IoBoNyHqe@iBw@iRZidBxKsGJwGjBsCsVjLad@lGgVhPd@x|ApAxJOdp@f_@rC,2
2111137648,6.2808200111349715,2632,0:43:52,508,106.4,0.04042553191489362,33.78,-84.39,{}cmEtebbOw]}CHkp@wA{EKgVmMmHKiGkA_BuPmC_DaPlGgCz@iE~Aq@pBNnDzGbPaCRwYhSsMzm@wJ|IwGyP~Hig@|HyS`OKdhAbBd_@Fdq@l^~B,2
2105763129,5.039568917521673,1977,0:32:57,346,90.1,0.04557410217501264,33.78,-84.39,a{dmE`_bbO_Ago@yAyEF{UgMaHS{GuCoC_Ef@_IqCIcGcCgFrAuByH{KqJcCkGvCiHaJ}CZuC_KxTkCtb@v@|ZrGDhsAhB`ZSji@|^hC,2
2092296306,8.009474667939235,3248,0:54:08,609,145.1,0.04467364532019704,33.78,-84.39,c~cmEdebbOzNsEb@eC|Eg@l`Av@iBkUjBcHMy[t@{KtCmI?y[zH]eAaKTsMcJm\iBUt@s@gNob@FqPqCgDaE_@kJuGcE}FqDgOAgDdBSuBnC~D`Q~N~NvIdDzAdTkNzAq[|Wkm@jKgTbOElaAzB|j@Gfm@r\`@j@tA,2
2089972957,7.393509405074366,2985,0:49:45,416,114.2,0.03825795644891122,33.78,-84.39,aadmEjcbbOk[Qd@ag@M{J}A{E?sUyMcHqAoSoKiKM}HjF{@tDtGfPwBCgYfQgMlo@eK|XaW~FgCzNn@vK~IgFuG{JgDmLfAm\hXel@vJsUrOfBjzCj^jC,2
2089547973,4.750444901773642,1941,0:32:21,443,82.2,0.04234930448222566,33.78,-84.39,u|dmEtwabOPsd@}AeIYqU{LeHYuGuCqCcEHqHsCUyEgCcFtAsCmHgKiK_CoGpCcHkJqCXiD}IzChJzDGdF`IfJ_CdIfCbHhJcAzBrClGKjF`GvE{@nb@`M?rAjB~EIhFtCl@lx@z^zA,1
2080302459,6.259196293645113,2493,0:41:33,372,106.5,0.04271961492178099,33.78,-84.39,u}cmEpebbO{]qCBip@cBkFQ}ToM}HOeGsCcD_Ed@gHeCQgHgCcF|GaDp@{DbBo@xCp@xBjFtQgBYiXbAcB~RqLvl@kJnIuG{JfFyl@zJ_TtOCvgA|A|]@jr@p^fC,2
2074443443,7.154530044539887,2841,0:47:21,457,115.8,0.04076029567053854,33.78,-84.39,m}cmE|ebbOw]{CUar@a@aE{@@Aw`B~TyNdm@yJdXaVnG_CdHOlH~BfS|VmS{WaImCcJl@{^jYsk@pJuUhO]jcA~Bjm@K`h@f^pC,2
2070051854,5.953481667064344,2360,0:39:20,352,106.9,0.045296610169491526,33.78,-84.39,a~cmEjfbbOEmAg]qAEip@}AgGQaUyLyHuBgSyKaNd@wG|DWtEjHjJiAbA_@s@{ApCc@XuMYpjA|A`TMdq@lZvA?~GcF`GMv\dEvEvQPjBkCbC}VjCeFRcFdEMC}RiHcEoDhBw@rDkI`B_D`BDpA,2
2015752321,3.4015723176648374,1360,0:22:40,465,65.5,0.048161764705882355,33.78,-84.39,i}cmElebbOfCiClI_B~@mCfeALr@xGhOJjBzBhEqCf@~b@@wEbLMgFiRyEmGmE~AcC_C}NBk@qGcBUqbAs@aAdE{HzAsCrC,1
2014462110,7.974118647100931,3183,0:53:03,240,206.8,0.06497015394282124,33.78,-84.39,m_dmE`fbbOGcA_\IcBlaAi_@~QwYrCgBEa@iJaNad@_Kd@o@uQuIcK_PfFgEnHmDp@cCdNsE`B_JiC_DlEwCt@WnC}LxEoAQ}BoJwC`FcFqBNsTwDuCf@o]hp@zCte@kHpMwOjCiIdMgB|n@}[dQPzKtEd@bV|@tBgA~IdAXKnQb^jB,2
2014461922,4.909205241390281,1932,0:32:12,138,85.4,0.044202898550724644,33.78,-84.39,}|dmEhwabOFog@wAwEEwUwLoGSgGoAmBqQqDO_H}B_EvAkC}IyK{IsBcGvCmHeJwC^wDkJtUuDxa@x@`\rHUjdAjAxWy@lDlAjLk@bKp@|[x^dB,2
2010661313,7.57700031814205,2945,0:49:05,482,117.2,0.03979626485568761,33.78,-84.39,}}cmEpebbOs]gC@ap@uA_GM}UgMeHCsFiAkBgRcE@iFkCcGrEqD~@`@fAwElBo@lB^`ChGfQ{BZaZfTyMfl@qJb_@wYfPZnKdJkImJmH}AyIx@u^xXql@jKqTbOOt`AnB|yAp^pB,2
2010660938,4.072404656804263,1612,0:26:52,348,73.5,0.045595533498759305,33.78,-84.39,{|cmEfebbOQkAzC_BtI}Al@cCzdABRfHbP^hBvBhEsB|DpClGrU}KK[iLRnMjLGiLq[{F~BuBwB}N?WoGwCm@yc@r@g\mAu@zDsH`AoDhD,1
2010667324,7.112649626183091,2686,0:44:46,513,116.2,0.043261355174981385,33.78,-84.39,o_dmE`fbbOr@eAg]mAYaq@sAmFCoUuL_H_@gGqAcBeQyDS_H{B{ExGoC|@wE~Aa@rBXlCjG`Q_CGoX`M{JvNaFrd@qFx[qYtMmBcM~@s\lX_m@`K}SzNc@bcAbA~En@x_@Aln@x^zC,2
2003340621,5.9655984053129725,2618,0:43:38,309,102.2,0.039037433155080216,33.78,-84.39,s~cmEjfbbOuDiB{Vs@Cc\}AaKtAwFg@}F~FUf@lBnIZnOyAjaAbGidB_IsAlWjAfa@~]v@mAEYjHmFdHs@pYxDxGtQ\hCaDjCiWrCkFEmEtEYGgRuMsA_AtCcIjByC|C,2
2003340394,5.05149924441263,2051,0:34:11,232,87.8,0.04280838615309605,33.78,-84.39,o}cmEzebbOWoAm]yAO}p@sAuEEqUcMuHGcFiAkB{Q_EDwFkCmFnAaCoIoKyHyByHnCgHaJqC\aDuJtUwC`b@v@j[|G@xbBnAzY{@tb@,2
2003339810,7.091523005647022,2779,0:46:19,437,110.9,0.03990644116588701,33.78,-84.39,m~cmExebbO@eAs\gBS{p@{AkE?kUuLqHe@mG{AcBsPsCQeHkCcFfHqDlByE|CLtBxF|P_EXeV|HmG|RkIdd@kGpZsW|N_CkN`B{Z~Vsn@fLcSvNCffAx@|Ab@bpAb^`APxA,2
1997234323,9.518909568122167,3853,1:04:13,328,177.9,0.04617181417077602,33.78,-84.39,_}dmEtwabOa@qm@mGy@uGoEgTjBcj@tY_K`@gJtSqG|Fif@rHoa@}I_J|@{JkEyEeIwF_D{_@aI}g@Eq[_\{DkAx_@h^rh@Tz]~GpN~MlLbF|Ii@bb@rIff@qHbMeOrCcIxLsBxh@qYnM{AlOt@nEbE|AfQOfe@b]bAZpCXaA,0
1997233990,3.039002226994353,1235,0:20:35,241,51.9,0.04202429149797571,33.78,-84.39,g}cmExebbOtD_DrHiAZoCnFY|}@X^`H`OBbCzBlEoB_CqFfBzEiDdCyCuC_OUEqFcc@y@yQnAyHcC{El@i@nDkIhBeCrC,1
1993570829,5.404873041438002,2619,0:43:39,1125,103.5,0.03951890034364261,33.78,-84.39,y|cmErcbbO~NwELeCdMb@HvQcEv@W~E}ClGkCxWqHzBuIa@{EeEaSnQab@tQsAHE_LoF{J@_CaCQc@_FsGaKMiDmIQaDaEHaNnAEGbCbIjAr@wExD\bA~SfgAzAEfKfBtD~MdBkKy@{DgGv@mYjFsELmJpA~@,2
1993227618,6.0171100771494475,2391,0:39:51,283,108.7,0.04546214972814722,33.78,-84.39,m|cmEhebbOe^iCo@c`@xC}Ak@aRnGcADgdA_Qq@oL~AiFkHsMvE{GcImIyBuGvCqH_JiDTiDwItVuDr`@p@h\fHtAvxCj[z@b@lJjAaJIbC,2
1993227430,5.532129861608208,2494,0:41:34,410,98.9,0.039655172413793106,33.78,-84.39,s}cmEnfbbOkAaBa[e@_Aag@r@_HgBu^wL{H}B_S{KyM\kGtDo@dDnHjGZEjTkCjJ~E|FtGxAAvT|@VO~y@~[v@MrHqDtCqAzEWvW~DnFhQXdC_DnBuTfD}HDaEbEQ?eSaGqCaDb@{Av@[dDoIpAc@~AgB?HxA,2
1993227256,3.8454798973991884,1558,0:25:58,0,82.3,0.052824133504492936,33.78,-84.39,}|cmE|fbbO_BeBYbIiFxGo@dZvDtFvP^rC_DbB}QdE{QrDk@HsP_@qAoHsAuKl@qD~IsDGK|HgFvF_A`X|@|EzCfCjPl@jC{CpBqTbDcIVmEhEy@A}PqMwCu@fEeJbBmCnC,1
1987431015,7.014907937644158,2837,0:47:17,604,115.5,0.04071201973916109,33.78,-84.39,o}cmEvebbOc^mAaAapAwM{HAcFiD_EoE`@oH_CUeHiCeF|GcDl@qDdCcAlAFjD|GbP{BHyWfDkDxPiKpk@kI~[eYdJuAiKrAmZvVao@nLiS|NxAtzC`_@zB,2
1985192406,10.010724866778016,3910,1:05:10,591,194.2,0.04966751918158568,33.78,-84.39,w}cmE~cbbOhOmEHkCvCWd`Aj@~BcF{@mPhDaGuCe[NcIxCeICs\bIc@eAsKXwLk[wcAXiOcCkDiFs@kJeHuDgFgDsLWmHaEqGpCcJeDmJr@oB{A{@DmCnASqA_C`A{@SyGaCeF_@_NgKqCm@x@~KfAt@xO~BbEDlG_AdAvA|BmAR@xClA^g@zCrC`IgCvK`EnFdE`VjDpFzJ|G`ER`DnEh@`ThYp}@^hZ}H~@H`Y{CjLmAtSR|o@es@n@qPcBqAn@GfCsIlBoCdBKnB,0
1976400458,6.385707468384633,2600,0:43:20,408,109.3,0.04203846153846154,33.78,-84.39,i}cmEnebbOg^iA{@gy@jSk@x_@zDaA}@{Wk@sHuC{EbBuNSaKgG{MCqa@jUjf@yS|Md@bKxGzAlRO|a@fZvB@lFgFpKYnXbEvErP\`DeEhBoTxCuGHuErEe@IaQ}LmCuAzDoIrBkCpC,2
1973740017,0.6994154139823431,278,0:04:38,0,4,0.014388489208633094,33.78,-84.4,gxcmEtzcbOcLeAwCqEh@mYzAgDrF}APmG,1
1973740021,3.478808756859938,1381,0:23:01,240,57.4,0.04156408399710355,33.78,-84.39,a}cmEhebbOvNkFPmCbeAX\fGhP\fBvBnEgC|FnJnEfP{EqQqFuHmEnBqByBgOWe@aG{a@_AcShAuMyA}AjEqIjAu@nD,1
1967155881,4.385327189214984,1693,0:28:13,260,87.7,0.05180153573538098,33.78,-84.39,e~cmEjdbbOqRg@@mHu@Dr@TFhHtNn@@zEwElE_AfFNdVbAhD~CtBfPJbCwCfCsVpCmGPoEzDM?oReVw@sDjIuDLKlHeFlF{@pVnA~H|BdB`QPzCeFvBmTvCgGTmEfDODuQgOsAItCsH`AgDnD,1
1965370901,7.59713274477054,2955,0:49:15,372,146.6,0.04961082910321489,33.78,-84.39,o_dmEfdbbOu[Qa@h_Au_@pRy[zBqPcp@rLhc@p@jKjMR|OaBnYmNfXaUhE`E`SAfEfDpCkGbO}OdVyHlO{@hMiEhOcP`Ch@nEfGjFtRaL@`LLwEiRoEsGuFhBoBeCmOMQyFqCq@i`ASoAj@KxBgM`E,2
1965370766,5.586996937882764,2286,0:38:06,306,106.1,0.04641294838145232,33.78,-84.39,q}cmExebbOo^}Aj@qWw@sAKa^iJ}@cHeEiRdBsf@zXra@n@pDgV~EiCdKo@~Q`F~ApT[db@lYfARbG_GnHd@f]hDxDdQApCkGnAmPfDaIDmE~DKLyQeJaCkJVcHrK,2
1965370223,6.481274357750736,2407,0:40:07,552,111.4,0.04628167843788949,33.78,-84.39,w}cmEdfbbO[sAw\G?uq@{AiGKyUaM}GSeCfC}G`@yQ`DsEjCo@AcYzWkP`i@yHvJcGjO{ObNiCeNnBq[bWom@|KsSdOBndArAvLT`fAj^zC,2
1959797028,9.810084108804581,3850,1:04:10,572,196.2,0.05096103896103896,33.78,-84.39,e}cmEffbbOhDyD~IiBl@wBldALf@cf@|@kCeAgCd@gTbD}MYsXfIsA{@gKVoN}X}y@sAqG\yNcCoDyEc@sLsI{GkQe@iJ}D}FjC}IaDoKr@}AuAODqD~@g@iAgB|@kBMgGkCeEWmPX|PnBjDe@vJpAjCkANAnD|APm@lBhChJsBvK`BfExANXnJ~HdRhKtHzE\zBvCnAjRoOpC_[xVal@fKaUfOrA`{Cp^nB,0
1955570782,3.275309691402211,1520,0:25:20,392,60,0.039473684210526314,33.78,-84.39,k}cmE~ebbOg^uAJab@gBwm@eEoAwGsHjC{HRmOpDgHfCExAp_Cp^xB,1
1952421049,7.0160264057901855,2607,0:43:27,443,123.5,0.04737245876486383,33.78,-84.39,s}cmEvfbbOHqAc^]uA{pAiMcH[eClCkGn@eRfCyExCm@KeYhTsNzl@gJ`JmF|Q{QvO_@jMjJuEyFiJeDuI\o^vXan@zKeThOzAdzCp^~C,2
1952420915,5.063056748588244,2208,0:36:48,188,98.3,0.044519927536231886,33.78,-84.39,k}cmEpebbO_Bu@GvH{FzGWzZrDjFjP\dDiEhB{S~CgHL{ElDO@mSmG{A_Mp@kDpIwa@q@ja@bApAoBtH_AFoDqEGsDvI}AAKtAgAqAe@bI{E`FgAtWH`CfDjFrPx@~DcEnBwTvCoGNeF`EA?wSmIoBiKt@mGbL,2
1948435044,7.217972043267319,2906,0:48:26,356,120.5,0.04146593255333792,33.78,-84.39,i}cmEjfbbOq@oAq\YOws@qAkECaU_MmH]oGmAaBiPqCaAoBf@iDeCkG~@yBdEK|@kElBs@nBXtDvG`P_CS}WvKmJxQ{Gvb@qG`[gW`OgC}NfBo[`Woo@xLmQvMFbxA~AjOCfq@`a@n@}ARL`A,2
1948434839,6.578767497812773,2697,0:44:57,543,128,0.047460140897293286,33.78,-84.39,{}cmEbfbbOzCcDjJ_BHgDxr@g@dTnAeAgHpAiNYw[d@}PvCsJ]yYpIeAc@uYc[ibAVuILdLkNnAqQxP{NtHgg@xHwSvNDneAdAf]cA|Bl@lW|AvAcApW~^fB,2
1941602077,7.09332498210451,2843,0:47:23,547,126.8,0.04460077383046078,33.78,-84.39,m~dmEpibbOKsCdAk@P{`@YmRuAyDBqaBjToNrm@mL~_@gY|QzBpS|V}R_XaKsB_KnAk\fWen@rL_TvNPhuArA`[y@hGXth@ZkFz\N|@jA,2
1939702547,5.235052294599538,2187,0:36:27,545,103.4,0.047279378143575676,33.78,-84.39,_admE|ebbOXwAk\Sr@}d@K}KcB}FCqUcMiHOiGqAeB}PuC]sHwByDr@qDsHuJ}IqBmGzCeHoJgDXuDsIoF~Dfx@~u@jSpClQbKi@`OlAdMHtq@x[hA@xI`Ai@RkF,2
1936985368,4.600321621729102,1864,0:31:04,796,61.5,0.03299356223175966,33.78,-84.39,_~cmErebbOk]kARag@{A_h@iN_Iu@qIiLiApI_@d@eCw@{BmIgCsDv@a@nDrA~BtHhB|D_CuAxAsF?jIo@gIn@|E\~A_B_IxBrJPfArInNzHn@pnAn^|B,1
2105763098,7.104385389326334,2793,0:46:33,504,115.6,0.04138918725384891,33.78,-84.39,e}cmErebbOEiA}]WA}p@}AwGKw`BfVkOnk@sIjXiVrIyCpPnCdNtQaOiS{IkCuKnA{[lWmm@~K_U|OMfhAv@fAv@boAv^|B,2
1934216349,7.792429710490734,3210,0:53:30,358,132.8,0.04137071651090343,33.77,-84.39,y|bmEvzabO`x@c@}@iFv@wK{AgZhBgFNiOrCgIBm[rHaBw@e[yZk`Ad@iO_DsEcE_@yJaH{DqF}CeKm@gJ_EkGbAcCy@~C|AlEdBd@LvH|DtLvClEpKvHdEd@zBjDb@bS{MvAgRzPaPvH_i@nJaQjMfBbzCn^`D,2
